"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","?Vc","Edyn","Hr","Hs","dHs/dt","?Vh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","?Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","?CO2","CO2_s_d","CO2_r_d","?H2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","?CO2:MN","?CO2:SLP","?CO2:SD","?CO2:OK","?H2O:MN","?H2O:SLP","?H2O:SD","?H2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
249,1705691645,4934.6,2024-01-19 13:14:05,13:14:05,5,"n","paul.hc.3.19","albert",1705691637,0.000689855,0.689855048,2.288120158,882.1977829,757.2321814,69.47498767,80.94040586,0.036766023,2.778914377,0.036497913,0.022835121,355.0848271,25.87075297,25.00951786,3.181482333,50.23444247,1.49148447,2.969047524,1.689997862,-30.42260762,-172.915377,-13.08688375,138.6599587,22.16493443,0.695006269,2.288120158,940.89814,921.5824364,3.401148335,65.46261435,0.689855048,15.43460836,16.24907939,-1.53e-05,96.97850733,7,1,1,0,48976,2018.341643,1655.64565,0.8203,0.175929,6,0.5,"0: Broadleaf",2,TRUE,1705691637,882.1977857,909.531,16.25621071,15.435775,877.5156429,16.14938571,500.0085357,91.64858214,0.100011461,23.85533929,25.00951786,999.9,0,0,10000.19964,0,18.342,-27.33337857,896.7757857,923.7904286,0.820436786,909.531,15.435775,1.489858571,1.414667143,12.86448214,12.07576429,1999.999643,0.980001286,0.019998671,0,2.198182143,0,26801.34643,17338.24286,38.09121429,39.29653571,38.35017857,37.62928571,37.45057143,1959.999643,40,0,1705691670,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.3276025,-0.258014634,0.044849897,1,0.822471275,-0.038740762,0.003791569,1,2,2,"2-Feb",3.12981,2.77105,0.148301,0.152642,0.0824002,0.0798385,25480.4,24872.6,30455.6,29608.2,38587.3,35866.2,46599.3,44008.9,1.84267,1.85485,0.100713,0,23.3545,999.9,33.3,32.9,18.2549,63.3573,22.9567,1,0.131936,3.18182,20.1625,5.23047,11.974,4.9709,3.28955,9999,9999,9999,999.9,4.97294,1.87722,1.87532,1.87815,1.87484,1.8784,1.87547,1.87666,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.748,0.1067,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,17.9,18,2.12646,2.54028,1.39893,2.3291,1.44897,2.51831,38.7717,24.0963,18,492.74,466.299,19.6194,28.6564,30.0007,28.3786,28.4334,42.5681,19.1143,25.5815,19.5984,954.484,15.3879,100.697,101.216
250,1705691650,4939.6,2024-01-19 13:14:10,13:14:10,5,"n","paul.hc.3.19","albert",1705691643,0.000689424,0.689424074,2.26650096,899.9203676,775.2664979,71.12836148,82.56497782,0.036733074,2.779987676,0.036465545,0.02281484,355.0893058,25.86789085,25.00939259,3.181458575,50.2264957,1.491043409,2.968639138,1.690415166,-30.40360165,-173.3062165,-13.11124059,138.2682471,22.19708802,0.692818109,2.26650096,958.0251051,938.6593576,3.41696211,65.46261435,0.689424074,15.43189463,16.24576727,-4.14e-06,96.97850733,7,1,1,0,49047,2018.367185,1655.666594,0.820299996,0.175928993,6,0.5,"0: Broadleaf",2,TRUE,1705691643,899.9203704,927.3041852,16.25168889,15.43384444,895.1935926,16.14494815,500.0158519,91.64698889,0.099993174,23.85305185,25.00939259,999.9,0,0,10006.69148,0,18.342,-27.38390741,914.787,941.8403704,0.817851963,927.3041852,15.43384444,1.489418519,1.414465926,12.85996667,12.07359259,2000.025185,0.980001556,0.0199984,0,2.199196296,0,26789.45926,17338.45926,38.07151852,39.29362963,38.29825926,37.62937037,37.41181481,1960.025185,40,0,1705691675,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.36316098,-0.596755401,0.070767927,0,0.819437171,-0.030812488,0.003114382,1,1,2,"2-Jan",3.12992,2.77125,0.150072,0.154391,0.0823849,0.079829,25427,24820.6,30455.2,29607.5,38587.4,35865.7,46598.4,44007.7,1.84302,1.85452,0.0999793,0,23.3559,999.9,33.3,32.9,18.2566,63.3372,22.9327,1,0.132429,3.20522,20.1622,5.23017,11.974,4.97065,3.2895,9999,9999,9999,999.9,4.97295,1.87726,1.87531,1.87819,1.87485,1.87848,1.8755,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.79,0.1066,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18,18.1,2.1521,2.55493,1.39893,2.32788,1.44897,2.4585,38.7964,24.0963,18,492.968,466.122,19.6025,28.6613,30.0007,28.3834,28.4377,43.1996,19.1143,25.5815,19.5962,974.529,15.3893,100.695,101.214
251,1705691655,4944.6,2024-01-19 13:14:15,13:14:15,5,"n","paul.hc.3.19","albert",1705691647,0.000688566,0.688566007,2.339619047,915.7283186,787.3327522,72.23438601,84.01412573,0.036690442,2.781264874,0.036423652,0.022788591,355.0898369,25.86573294,25.00644643,3.180899841,50.21830217,1.490662333,2.968364657,1.690237509,-30.36576092,-173.1746277,-13.09497288,138.4544754,22.21259981,0.69105237,2.339619047,975.0415545,955.6707455,3.39962063,65.46261435,0.688566007,15.42980773,16.2427103,-7.63e-06,96.97850733,7,1,1,0,49069,2018.370214,1655.669078,0.820299996,0.175928992,6,0.5,"0: Broadleaf",2,TRUE,1705691647,915.7283214,943.1424643,16.24776429,15.43198571,910.9621071,16.14109643,500.0065,91.64570714,0.099982086,23.85151429,25.00644643,999.9,0,0,10014.35286,0,18.342,-27.41426071,930.8523929,957.9251429,0.815781464,943.1424643,15.43198571,1.489037143,1.414275,12.85605714,12.07156071,2000.028214,0.980001607,0.019998346,0,2.188428571,0,26778.36429,17338.47857,38.09128571,39.30314286,38.34117857,37.63596429,37.43957143,1960.028214,40,0,1705691680,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.38819512,-0.392922648,0.057785828,1,0.81762022,-0.027016955,0.002768754,1,2,2,"2-Feb",3.12988,2.77108,0.151814,0.156104,0.0823723,0.0798223,25374.6,24770.1,30455,29607.3,38588,35865.8,46598.3,44007.3,1.8428,1.85462,0.100262,0,23.3574,999.9,33.3,32.9,18.2544,62.8072,23.0489,1,0.132731,3.17333,20.1631,5.23062,11.9742,4.97075,3.28963,9999,9999,9999,999.9,4.97293,1.87728,1.87534,1.87817,1.87485,1.87848,1.8755,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.831,0.1065,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.1,18.2,2.18384,2.54639,1.39893,2.3291,1.44897,2.55005,38.7964,24.0963,18,492.875,466.225,19.5937,28.6674,30.0004,28.3883,28.4425,43.7267,19.1143,25.5815,19.595,987.926,15.3893,100.695,101.213
252,1705691660,4949.6,2024-01-19 13:14:20,13:14:20,5,"n","paul.hc.3.19","albert",1705691653,0.000688419,0.688419478,2.375619707,933.3811452,802.9304431,73.664365,85.6324853,0.036696483,2.781408875,0.03642962,0.022792327,355.0939167,25.86389703,25.00130741,3.179925443,50.21278704,1.490336672,2.968042127,1.689588771,-30.35929899,-172.6839347,-13.05673436,138.9939487,22.01366124,0.690038043,2.375619707,991.1083736,972.2393939,3.287497421,65.46261435,0.688419478,15.42849675,16.24115636,-2.18e-06,96.97850733,7,1,1,0,48944,2018.393481,1655.688157,0.820299992,0.175928985,6,0.5,"0: Broadleaf",2,TRUE,1705691653,933.3811481,960.569,16.24444444,15.42989259,928.5711111,16.13784444,500.0261852,91.64438519,0.100006415,23.84970741,25.00130741,999.9,0,0,10015.34556,0,18.342,-27.18799259,948.7935926,975.6227407,0.814563926,960.569,15.42989259,1.488712593,1.414061852,12.85272222,12.06928148,2000.051481,0.980001889,0.019998063,0,2.183662963,0,26765.72222,17338.68889,38.14096296,39.30740741,38.35148148,37.65496296,37.45122222,1960.051481,40,0,1705691685,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.25322927,2.247238328,0.310070817,0,0.815423854,-0.016313916,0.001835117,1,1,2,"2-Jan",3.12983,2.77095,0.153501,0.157706,0.0823655,0.079812,25324.2,24722.9,30455,29607.1,38588.5,35866.1,46598.4,44007,1.84293,1.8544,0.0998415,0,23.3589,999.9,33.3,32.9,18.2528,63.1772,22.7965,1,0.133143,3.15697,20.1632,5.22987,11.974,4.9706,3.28953,9999,9999,9999,999.9,4.97295,1.87727,1.87531,1.87815,1.87485,1.87846,1.8755,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.871,0.1065,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.2,18.3,2.21191,2.55371,1.39893,2.3291,1.44897,2.47681,38.7717,24.0875,18,492.974,466.113,19.5919,28.6735,30.0005,28.3925,28.4468,44.2887,19.1143,25.5815,19.5946,1008.24,15.3893,100.695,101.212
253,1705691665,4954.6,2024-01-19 13:14:25,13:14:25,5,"n","paul.hc.3.19","albert",1705691657,0.000689722,0.689722076,2.305159169,948.9138186,821.2197672,75.34237579,87.0575994,0.036762066,2.780744687,0.036494189,0.022832773,355.0923419,25.86353226,25.00123214,3.179911174,50.20672437,1.4901167,2.967962397,1.689794474,-30.41674357,-172.6983814,-13.06091124,138.9163056,21.83847,0.68983317,2.305159169,1007.530988,988.6808121,3.301197502,65.46261435,0.689722076,15.42472805,16.23896485,-4.62e-06,96.97850733,7,1,1,0,49031,2018.3845,1655.680792,0.820299994,0.175928988,6,0.5,"0: Broadleaf",2,TRUE,1705691657,948.9138214,975.90475,16.24203214,15.4277,944.0654643,16.13548214,500.0138214,91.64448571,0.099988536,23.84926071,25.00123214,999.9,0,0,10011.4225,0,18.342,-26.99104643,964.5804286,991.1972857,0.814353429,975.90475,15.4277,1.488493571,1.413861429,12.85047143,12.06713571,2000.0425,0.980001821,0.019998125,0,2.159214286,0,26753.72857,17338.61071,38.13146429,39.312,38.39925,37.66060714,37.47078571,1960.0425,40,0,1705691690,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.1071725,3.174507692,0.371079576,0,0.8147495,-0.004488788,0.000985053,1,1,2,"2-Jan",3.12987,2.77099,0.155166,0.15942,0.0823583,0.0798069,25273.7,24672.5,30454.3,29607.1,38588.1,35866.4,46597.4,44007,1.8426,1.8546,0.0995621,0,23.3608,999.9,33.3,32.9,18.2535,62.7972,23.0529,1,0.133308,3.14917,20.1633,5.23002,11.9743,4.97045,3.28958,9999,9999,9999,999.9,4.97293,1.87728,1.87531,1.87819,1.87485,1.87845,1.87548,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.911,0.1065,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.3,18.3,2.24121,2.54517,1.39893,2.32788,1.44897,2.59155,38.7717,24.0963,18,492.825,466.281,19.5924,28.6784,30.0004,28.3974,28.4515,44.9219,19.1143,25.5815,19.5926,1021.61,15.3893,100.693,101.212
254,1705691670,4959.6,2024-01-19 13:14:30,13:14:30,5,"n","paul.hc.3.19","albert",1705691663,0.00068785,0.687849837,2.262341466,966.2213676,839.6145148,77.03055649,88.64612073,0.036667888,2.77881566,0.036401192,0.022774545,355.0906047,25.86475608,24.99881111,3.17945222,50.20186075,1.489920448,2.967859012,1.689531772,-30.33417779,-172.3026564,-13.03983168,139.4139388,21.7405007,0.689617072,2.262341466,1024.588658,1005.493673,3.36229649,65.46261435,0.687849837,15.42433649,16.23633636,-7.56e-07,96.97850733,7,1,1,0,48907,2018.374593,1655.672668,0.820299995,0.175928991,6,0.5,"0: Broadleaf",2,TRUE,1705691663,966.2213704,993.1087778,16.23977407,15.4256963,961.3305926,16.13326296,500.0145185,91.64511111,0.100035189,23.84868148,24.99881111,999.9,0,0,9999.997407,0,18.342,-26.88695185,982.1717037,1008.668852,0.814100185,993.1087778,15.4256963,1.488296667,1.413687778,12.84845185,12.06526296,2000.032593,0.980001778,0.01999817,0,2.150914815,0,26740.21852,17338.52963,38.14337037,39.312,38.37474074,37.67348148,37.45574074,1960.032593,40,0,1705691695,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.02651,1.126261914,0.317689917,0,0.814142,-0.001607685,0.000768949,1,1,2,"2-Jan",3.12984,2.77093,0.156848,0.161099,0.0823489,0.0798012,25222.7,24622.7,30453.6,29606.6,38587.6,35866.2,46596.2,44006.3,1.84273,1.85443,0.0992045,0,23.3623,999.9,33.3,32.9,18.2548,63.2272,22.8325,1,0.133862,3.15276,20.1634,5.23107,11.974,4.971,3.28975,9999,9999,9999,999.9,4.97294,1.87723,1.8753,1.87811,1.87483,1.87842,1.87547,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.951,0.1065,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.4,18.4,2.27173,2.55493,1.39893,2.3291,1.44897,2.49023,38.7964,24.0875,18,492.928,466.206,19.5922,28.6844,30.0005,28.4023,28.4564,45.4822,19.1143,25.5815,19.6081,1041.67,15.3893,100.69,101.21
255,1705691675,4964.6,2024-01-19 13:14:35,13:14:35,5,"n","paul.hc.3.19","albert",1705691667,0.000687586,0.687585617,2.456559515,981.6525327,846.1568642,77.63107597,90.06219245,0.036657073,2.778743048,0.036390528,0.022767866,355.0890855,25.86349204,24.99707857,3.179123818,50.19976369,1.489734757,2.967613087,1.689389061,-30.3225257,-172.2450277,-13.03560647,139.4859255,21.90831784,0.689325688,2.456559515,1041.676735,1022.312364,3.368940614,65.46261435,0.687585617,15.42294528,16.23464788,-1.09e-06,96.97850733,7,1,1,0,49100,2018.365929,1655.665564,0.820299996,0.175928993,6,0.5,"0: Broadleaf",2,TRUE,1705691667,981.6525357,1008.754107,16.23768929,15.42394286,976.7240714,16.13121786,500.0078214,91.645475,0.100014821,23.84730357,24.99707857,999.9,0,0,9999.530357,0,18.342,-27.10125,997.8553571,1024.558071,0.813763536,1008.754107,15.42394286,1.488111429,1.413533571,12.84654643,12.06360357,2000.023929,0.980001714,0.019998236,0,2.225825,0,26727.78929,17338.46429,38.16725,39.3165,38.41714286,37.70957143,37.493,1960.023929,40,0,1705691700,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.0138175,-2.23136848,0.308057909,0,0.813761475,-0.004707951,0.000895268,1,1,2,"2-Jan",3.12982,2.77105,0.158516,0.162781,0.082337,0.0797877,25172.6,24573.1,30453.3,29606.4,38588,35866.5,46596,44005.9,1.8427,1.85467,0.0991076,0,23.3628,999.9,33.3,32.9,18.254,63.2072,23.0569,1,0.133905,3.09322,20.1644,5.23107,11.974,4.97075,3.28975,9999,9999,9999,999.9,4.97293,1.87726,1.87531,1.87814,1.87485,1.87845,1.87548,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.99,0.1064,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.4,18.5,2.30225,2.54761,1.39893,2.3291,1.44897,2.55737,38.7964,24.105,18,492.946,466.402,19.6019,28.6895,30.0003,28.4069,28.4606,46.111,19.1143,25.5815,19.6118,1055.03,15.3893,100.689,101.209
256,1705691680,4969.6,2024-01-19 13:14:40,13:14:40,5,"n","paul.hc.3.19","albert",1705691673,0.000688442,0.688441828,2.37932646,999.1123675,866.6184576,79.50781805,91.66345769,0.036717605,2.778189114,0.036450128,0.022805199,355.0856884,25.86230864,24.99229259,3.178216794,50.19545908,1.489490238,2.967380447,1.688726556,-30.36028463,-171.6891042,-12.99572516,140.0405744,22.09901114,0.688653243,2.37932646,1058.542743,1039.226364,3.378677082,65.46261435,0.688441828,15.41967032,16.23236545,-4.86e-06,96.97850733,7,1,1,0,48924,2018.346559,1655.649681,0.820299999,0.175928998,6,0.5,"0: Broadleaf",2,TRUE,1705691673,999.1123704,1026.454815,16.23512963,15.42222222,994.1415185,16.1287,500.0369259,91.64482593,0.100067522,23.846,24.99229259,999.9,0,0,9996.341481,0,18.34063333,-27.34234815,1015.601704,1042.534074,0.812912407,1026.454815,15.42222222,1.487865926,1.413367037,12.84403333,12.06181481,2000.005926,0.980001556,0.0199984,0,2.275688889,0,26713.36667,17338.31852,38.17107407,39.31666667,38.38396296,37.70807407,37.4927037,1960.005926,40,0,1705691705,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.18185854,-2.916633449,0.309024712,0,0.813472951,-0.008747749,0.001019395,1,1,2,"2-Jan",3.12992,2.77083,0.160174,0.164438,0.0823298,0.0797824,25123,24523.7,30453.4,29605.5,38588.6,35865.9,46596.2,44004.7,1.84277,1.8543,0.098791,0,23.3633,999.9,33.3,32.9,18.2567,63.1272,22.7364,1,0.134446,3.10663,20.1641,5.22897,11.974,4.97035,3.28963,9999,9999,9999,999.9,4.97293,1.87726,1.87531,1.87815,1.87485,1.87848,1.87547,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,5.04,0.1064,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.5,18.6,2.3291,2.54883,1.39893,2.3291,1.44897,2.44385,38.7964,24.0963,18,493.021,466.197,19.6113,28.6956,30.0004,28.4118,28.4655,46.6638,19.1143,25.5815,19.6201,1075.07,15.3893,100.69,101.207
257,1705691685,4974.6,2024-01-19 13:14:45,13:14:45,5,"n","paul.hc.3.19","albert",1705691677,0.000688195,0.688195479,2.378037586,1014.782283,881.7853363,80.89822968,93.09985867,0.036688596,2.778425303,0.036421563,0.022787307,355.0849871,25.86160249,24.99497857,3.178725805,50.19107995,1.489305592,2.967271462,1.689420213,-30.34942065,-172.1975136,-13.03323705,139.5048158,22.22815631,0.688505858,2.378037586,1075.782182,1056.28,3.417166892,65.46261435,0.688195479,15.41908049,16.23148485,-1.68e-06,96.97850733,7,1,1,0,48902,2018.342568,1655.646407,0.820299999,0.175928999,6,0.5,"0: Broadleaf",2,TRUE,1705691677,1014.782286,1042.293214,16.23333214,15.420575,1009.772786,16.12692857,500.02325,91.64368214,0.099995543,23.84538929,24.99497857,999.9,0,0,9997.856071,0,18.33828214,-27.51124643,1031.527857,1058.617857,0.812762929,1042.293214,15.420575,1.4876825,1.413198214,12.84215,12.06000357,2000.004286,0.9800015,0.019998457,0,2.271853571,0,26700.32143,17338.3,38.18728571,39.321,38.43046429,37.71178571,37.522,1960.004286,40,0,1705691710,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.4062625,-2.008940713,0.202927248,0,0.812945475,-0.003099366,0.00052701,1,1,2,"2-Jan",3.12975,2.77078,0.161837,0.1661,0.082325,0.0797742,25072.8,24475.2,30452.9,29605.8,38588.3,35866.7,46595.4,44005.2,1.84255,1.85445,0.100724,0,23.3647,999.9,33.3,32.9,18.255,63.2572,23.117,1,0.134743,3.09401,20.1645,5.23107,11.974,4.9707,3.28975,9999,9999,9999,999.9,4.97293,1.87723,1.87531,1.87814,1.87485,1.87848,1.87547,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,5.07,0.1063,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.6,18.7,2.36206,2.54395,1.39893,2.3291,1.44897,2.57202,38.8211,24.0963,18,492.928,466.328,19.6192,28.7009,30.0004,28.4167,28.4698,47.2855,19.1143,25.5815,19.6137,1088.44,15.3893,100.688,101.208
258,1705691690,4979.6,2024-01-19 13:14:50,13:14:50,5,"n","paul.hc.3.19","albert",1705691683,0.000687958,0.68795794,2.318327402,1032.44296,901.4131146,82.69829178,94.71935539,0.036660391,2.777984282,0.036393725,0.022769875,355.0819143,25.86259666,24.99768519,3.179238798,50.18309289,1.489126935,2.967387717,1.690111864,-30.33894514,-172.4779749,-13.0567583,139.208236,22.27746127,0.688496859,2.318327402,1092.769647,1073.362,3.412597316,65.46261435,0.68795794,15.41749541,16.22967758,-5.94e-06,96.97850733,7,1,1,0,48994,2018.325059,1655.632049,0.820300001,0.175929002,6,0.5,"0: Broadleaf",2,TRUE,1705691683,1032.442963,1060.028519,16.23151481,15.41874074,1027.391111,16.12514074,500.0072222,91.6429037,0.100039056,23.84604074,24.99768519,999.9,0,0,9995.345926,0,18.33357778,-27.58542963,1049.478519,1076.628148,0.812781148,1060.028519,15.41874074,1.487502963,1.413018148,12.84031852,12.05806296,1999.991481,0.980001333,0.019998622,0,2.143474074,0,26686.6,17338.17037,38.12707407,39.326,38.40481481,37.6757037,37.509,1959.991481,40,0,1705691715,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.52951707,-1.096919164,0.138142429,0,0.812812341,0.000414167,0.000374351,1,1,2,"2-Jan",3.12981,2.77126,0.163481,0.167722,0.0823149,0.0797654,25022.7,24427,30451.9,29605.3,38587.9,35866.4,46594.3,44004.3,1.84263,1.85427,0.0985637,0,23.3647,999.9,33.2,32.9,18.1998,63.2372,22.8085,1,0.135417,3.14318,20.1634,5.23017,11.974,4.97075,3.2896,9999,9999,9999,999.9,4.97292,1.87726,1.87531,1.87817,1.87485,1.87848,1.87549,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,5.12,0.1063,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.7,18.8,2.38892,2.54761,1.39893,2.3291,1.44897,2.46704,38.8211,24.0875,18,492.999,466.248,19.6186,28.7066,30.0006,28.4209,28.474,47.8339,19.1143,25.5815,19.6127,1108.48,15.3893,100.685,101.206
259,1705691695,4984.6,2024-01-19 13:14:55,13:14:55,5,"n","paul.hc.3.19","albert",1705691687,0.000683933,0.683932938,2.603492476,1048.233568,903.7684793,82.91390158,96.16747751,0.036453588,2.778070343,0.036189919,0.02264223,355.0811805,25.87187655,24.9944,3.178616156,50.1516464,1.488932518,2.968860694,1.689683638,-30.16144257,-170.7553612,-12.92627708,141.2380996,22.2912198,0.688145785,2.603492476,1109.758191,1090.247455,3.362456862,65.46261435,0.683932938,15.41497624,16.22244909,-1.25e-05,96.97850733,7,1,1,0,49009,2018.320879,1655.62862,0.820300002,0.175929003,6,0.5,"0: Broadleaf",2,TRUE,1705691687,1048.233571,1075.847857,16.22948929,15.41713929,1043.143571,16.12316071,500.0141786,91.64237143,0.100042114,23.85429286,24.9944,999.9,0,0,9995.910357,0,18.33230714,-27.61461786,1065.526071,1092.693214,0.812362393,1075.847857,15.41713929,1.487309286,1.412863571,12.83832143,12.05638929,1999.988571,0.980001286,0.019998671,0,2.156653571,0,26678.9,17338.13214,38.15375,39.33675,38.43946429,37.69617857,37.51764286,1959.988571,40,0,1705691720,0,1705690569,12:56:09,1705690569,1705690565,3,-0.132,0.002,3.367,0.126,419,17,0.11,0.12,-27.58169,-0.285559475,0.083050093,1,0.81260225,-0.003328435,0.000834327,1,2,2,"2-Feb",3.12973,2.77079,0.165104,0.169324,0.0822871,0.0797589,24973.7,24379.6,30451.3,29604.8,38588.3,35866.2,46593.2,44003.6,1.84247,1.85422,0.0986345,0,23.3658,999.9,33.2,32.9,18.2011,63.1572,23.0649,1,0.135854,3.14566,20.1632,5.22957,11.974,4.9707,3.28965,9999,9999,9999,999.9,4.97294,1.87726,1.87532,1.87817,1.87484,1.87848,1.87551,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,5.15,0.1061,1.806779602,0.00432042,-1.53e-06,3.87e-10,-0.01997531,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,18.8,18.8,2.41821,2.55127,1.39893,2.3291,1.44897,2.51343,38.8211,24.0875,18,492.948,466.254,19.6147,28.7121,30.0005,28.4258,28.4789,48.4629,19.1143,25.5815,19.6142,1121.85,15.3893,100.683,101.204
